no_correlativo,year,dia,mes,departamento,origen,destino,hora_ingreso,hora_egreso,no_vuelo,operador,tipo_operacion,fecha,borrar,tipo_aeronave,puerta,matricula
9933,2022,19,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9934,2022,2,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9935,2022,7,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9936,2022,11,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9937,2022,23,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9938,2022,28,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9939,2022,25,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9940,2022,5,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9941,2022,21,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9942,2022,17,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9943,2022,24,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9944,2022,10,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9945,2022,30,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9946,2022,26,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9947,2022,3,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9948,2022,4,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9949,2022,12,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9950,2022,31,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9951,2022,18,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9952,2022,16,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9953,2022,14,5,CGO,MIA,SAP,12:30:00,14:30:00,8138/7138,FEDEX,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
9954,2022,5,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9955,2022,3,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9956,2022,12,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9957,2022,19,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9958,2022,31,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9959,2022,24,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9960,2022,18,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9961,2022,16,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9962,2022,17,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9963,2022,10,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9964,2022,30,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9965,2022,25,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9966,2022,4,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9967,2022,2,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9968,2022,26,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9969,2022,23,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9970,2022,11,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9971,2022,9,5,CGO,GUA,SAL,,10:00:00,8139,FEDEX,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9972,2022,9,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9973,2022,31,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9974,2022,17,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9975,2022,23,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9976,2022,2,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9977,2022,10,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9978,2022,11,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9979,2022,24,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9980,2022,16,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9981,2022,26,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9982,2022,4,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9983,2022,30,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9984,2022,5,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9985,2022,3,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9986,2022,25,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9987,2022,19,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9988,2022,12,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9989,2022,18,5,CGO,SAL,GUA,13:00:00,,7139,FEDEX,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
9990,2022,2,5,CCO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9991,2022,23,5,CCO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9992,2022,23,5,TALLER,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9993,2022,23,5,CGO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9994,2022,9,5,TALLER,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9995,2022,30,5,CGO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9996,2022,9,5,CCO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9997,2022,30,5,TALLER,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9998,2022,9,5,MANTO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
9999,2022,23,5,MANTO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10000,2022,30,5,MANTO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10001,2022,9,5,CGO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10002,2022,2,5,CGO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10003,2022,2,5,MANTO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10004,2022,16,5,CGO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10005,2022,2,5,TALLER,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10006,2022,30,5,CCO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10007,2022,16,5,MANTO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10008,2022,16,5,CCO,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10009,2022,16,5,TALLER,GUA,TGU,,08:30:00,020,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
10010,2022,2,5,MANTO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10011,2022,16,5,TALLER,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10012,2022,23,5,CGO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10013,2022,16,5,CGO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10014,2022,2,5,CGO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10015,2022,2,5,CCO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10016,2022,9,5,CCO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10017,2022,30,5,CGO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10018,2022,16,5,CCO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10019,2022,30,5,MANTO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10020,2022,9,5,TALLER,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10021,2022,30,5,TALLER,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10022,2022,9,5,MANTO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10023,2022,23,5,CCO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10024,2022,23,5,MANTO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10025,2022,9,5,CGO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10026,2022,16,5,MANTO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10027,2022,23,5,TALLER,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10028,2022,30,5,CCO,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10029,2022,2,5,TALLER,MIA,MIA,01:30:00,03:10:00,352/353,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10030,2022,22,5,MANTO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10031,2022,22,5,CCO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10032,2022,15,5,CGO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10033,2022,29,5,TALLER,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10034,2022,1,5,TALLER,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10035,2022,8,5,MANTO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10036,2022,15,5,TALLER,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10037,2022,1,5,CCO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10038,2022,22,5,TALLER,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10039,2022,15,5,CCO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10040,2022,22,5,CGO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10041,2022,1,5,CGO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10042,2022,15,5,MANTO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10043,2022,29,5,CCO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10044,2022,1,5,MANTO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10045,2022,29,5,CGO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10046,2022,8,5,CGO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10047,2022,8,5,TALLER,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10048,2022,8,5,CCO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10049,2022,29,5,MANTO,MIA,MIA,00:00:00,01:48:00,362/363,UPS,TRANSITO,2022-04-26T00:00:00.0000000,False,,,
10050,2022,16,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10051,2022,10,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10052,2022,2,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10053,2022,30,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10054,2022,9,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10055,2022,23,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10056,2022,19,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10057,2022,3,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10058,2022,18,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10059,2022,31,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10060,2022,2,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10061,2022,25,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10062,2022,12,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10063,2022,6,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10064,2022,3,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10065,2022,11,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10066,2022,24,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10067,2022,4,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10068,2022,17,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10069,2022,19,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10070,2022,9,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10071,2022,30,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10072,2022,2,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10073,2022,5,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10074,2022,20,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10075,2022,5,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10076,2022,23,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10077,2022,31,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10078,2022,30,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10079,2022,25,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10080,2022,6,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10081,2022,13,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10082,2022,11,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10083,2022,17,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10084,2022,10,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10085,2022,3,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10086,2022,9,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10087,2022,4,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10088,2022,25,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10089,2022,6,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10090,2022,10,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10091,2022,3,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10092,2022,6,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10093,2022,4,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10094,2022,31,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10095,2022,12,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10096,2022,18,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10097,2022,23,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10098,2022,27,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10099,2022,26,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10100,2022,17,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10101,2022,4,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10102,2022,9,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10103,2022,23,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10104,2022,5,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10105,2022,5,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10106,2022,26,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10107,2022,26,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10108,2022,19,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10109,2022,10,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10110,2022,12,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10111,2022,24,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10112,2022,16,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10113,2022,31,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10114,2022,17,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10115,2022,19,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10116,2022,11,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10117,2022,13,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10118,2022,18,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10119,2022,2,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10120,2022,18,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10121,2022,20,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10122,2022,13,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10123,2022,26,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10124,2022,25,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10125,2022,16,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10126,2022,16,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10127,2022,20,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10128,2022,11,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10129,2022,27,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10130,2022,27,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10131,2022,13,5,CCO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10132,2022,30,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10133,2022,24,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10134,2022,12,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10135,2022,27,5,MANTO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10136,2022,20,5,CGO,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10137,2022,24,5,TALLER,MIA,GUA,09:01:00,,302,UPS,RECEPCION,2022-04-26T00:00:00.0000000,False,,,
10138,2022,19,5,CCO,GUA,MTY,,15:46:00,302,UPS,DESPACHO,2022-04-26T00:00:00.0000000,False,,,
